Epoch,Iteration,EMFL,FLSH,FLSD,SDPM,FLLF,gpUtility,acqOptimum,inBounds,Elapsed,Score,errorMessage
36,46,33.7983131669698,4.88622524504648,14.7952657314121,16.2739072020172,15.7352924008742,0.00149958211179399,TRUE,TRUE,0.384999999999991,-5.99026790469525,
