Epoch,Iteration,EMFL,FLSH,FLSD,SDPM,FLLF,gpUtility,acqOptimum,inBounds,Elapsed,Score,errorMessage
5,2005,33.4332271491096,4.71839860382122,15.8339626767547,15.8600358052777,14.5467564645948,0.00488637164485978,TRUE,TRUE,0.272999999999911,-6.11117650442148,
