Epoch,Iteration,EMFL,FLSH,FLSD,SDPM,FLLF,gpUtility,acqOptimum,inBounds,Elapsed,Score,errorMessage
0,1,25.7065048863646,8.19015844210051,10.0229871401913,28.0709233522066,11.2399723819981,,FALSE,TRUE,0.697,-11.4127737239383,
0,2,36.8251898746006,8.36285155049525,15.2468625617097,20.9815413322649,8.75782319760765,,FALSE,TRUE,0.596,-8.4596725331246,
0,3,46.2015800055582,8.70597953748889,13.8546303034818,30.0509656583308,21.9285845990526,,FALSE,TRUE,0.876,-19.3014874210506,
0,4,23.4228260240518,5.91418518180959,11.8535153667617,26.5478133191064,19.6288338547747,,FALSE,TRUE,1.428,-13.3844597438087,
0,5,40.9765218034387,3.69627164133824,14.3125068791385,25.7846682883392,9.89479332658811,,FALSE,TRUE,0.88,-11.9377686216307,
0,6,36.7159628590103,8.79870744608343,9.376088969782,36.7693042378232,28.8193894354627,,FALSE,TRUE,0.822,-10.4661931280247,
0,7,49.8224027687684,4.31777549574152,14.4806039036484,35.8128395019157,21.3411142832774,,FALSE,TRUE,0.827999999999999,-23.0918306106478,
0,8,49.5632356071379,7.35573652135208,15.5296009582235,17.9844012283138,19.517865036818,,FALSE,TRUE,0.809000000000001,-21.0489115146987,
0,9,33.9213104555849,7.6089750874415,14.2352774735773,27.8069058097899,9.64031629700912,,FALSE,TRUE,1.341,-7.94392851726349,
0,10,28.6268034317531,6.45797658825293,17.1517975367839,32.9547014013515,27.2156443620916,,FALSE,TRUE,0.863,-9.90008106187408,
0,11,29.5536763542797,6.24757782318629,11.8236150523764,19.9621902959188,29.9073074472253,,FALSE,TRUE,0.766,-8.53032122959348,
0,12,53.8785018107388,5.21371646293439,8.2756643978646,29.4432649315859,23.2465286498773,,FALSE,TRUE,0.915999999999999,-23.7117004755075,
0,13,19.4948336647358,4.40578973848373,6.53016135552316,32.570466514444,18.1899911945802,,FALSE,TRUE,0.821999999999999,-19.5907643014583,
0,14,28.3460098325741,9.22385074932128,8.58580286973156,32.0455129640759,13.6917197945004,,FALSE,TRUE,0.82,-10.0789106411843,
